atp1	Amborella	1521	2.78075493412993	7.22733245729304	0.666666666666667
atp1	Nymphaea	1551	3.21015564786054	10.9536082474227	0.5
atp1	Lirio	1530	3.12597192449763	10.4506858262573	0.529411764705882
atp1	AriG	1530	4.54528196186873	9.79751796211626	0.5625
atp1	AriF	1530	4.21355451421678	8.4911822338341	0.642857142857143
atp1	AriM	1530	2.25827204564935	9.14435009797518	0.466666666666667
atp1	Thottea	1530	3.88282664066005	7.18484650555193	0.666666666666667
atp1	Asarum	1530	2.65057666792578	9.14435009797518	0.4
atp1	Saruma	1530	2.98600603376331	7.83801436969301	0.461538461538462
atp1	allium	1524	2.30971913028977	8.52459016393443	0.428571428571429
atp1	phoenix	1530	5.29793283553149	3.26583932070542	0.333333333333333
atp1	zea	1527	1.48350757615307	3.27225130890052	0.333333333333333
atp1	oryza	1530	2.49731931983803	3.26583932070542	0.333333333333333
atp1	nelumbo	1530	3.92571175895808	8.4911822338341	0.642857142857143
atp1	malus	1533	1.98744735192461	4.5632333767927	0.5
atp1	arabidopsis	1524	3.56151355217336	3.9344262295082	0.428571428571429
atp1	helianthus	1533	4.32938462158461	3.91134289439374	0.571428571428571
atp1	nicotiana	1530	1.96944335439887	4.57217504898759	0.625
atp4	Amborella	588	1.70724030289248	20.3735144312394	0.923076923076923
atp4	Nymphaea	579	0.497075366622327	24.1379310344828	0.866666666666667
atp4	Lirio	582	0.71701083013341	32.590051457976	0.75
atp4	AriG	582	1.09048757936254	25.7289879931389	0.6875
atp4	AriF	582	0.878164480895219	24.0137221269297	0.733333333333333
atp4	AriM	582	1.28454859889974	25.7289879931389	0.75
atp4	Thottea	573	0.774021338751228	20.9059233449477	0.769230769230769
atp4	Asarum	582	1.70279987101754	25.7289879931389	0.6875
atp4	Saruma	582	1.08619583426033	25.7289879931389	0.6875
atp4	allium	564	1.9593851951705	23.0088495575221	0.714285714285714
atp4	phoenix	591	2.12110930712724	15.2027027027027	0.7
atp4	zea	624	2.08226656935416	16	0.727272727272727
atp4	oryza	594	1.25148338223697	16.8067226890756	0.727272727272727
atp4	nelumbo	597	0.802377690104328	25.0836120401338	0.8125
atp4	malus	597	2.35727167324218	20.066889632107	0.692307692307692
atp4	arabidopsis	579	0.097019143566207	15.5172413793103	0.6
atp4	helianthus	576	0.690630997600558	19.0641247833622	0.666666666666667
atp4	nicotiana	597	1.05720157871535	16.7224080267559	0.818181818181818
atp6	Amborella	774	1.05838532434298	29.6774193548387	0.916666666666667
atp6	Nymphaea	792	0.724901826886129	39.0920554854981	0.8125
atp6	Lirio	774	1.14779233083428	42.5806451612903	0.882352941176471
atp6	AriG	774	0.807171784955053	36.1290322580645	0.793103448275862
atp6	AriF	774	0.817836187719362	36.1290322580645	0.793103448275862
atp6	AriM	774	1.12915253295872	34.8387096774194	0.821428571428571
atp6	Thottea	768	1.10228018899364	28.6085825747724	0.91304347826087
atp6	Asarum	720	1.30383384856652	33.2871012482663	0.96
atp6	Saruma	720	1.12162482900793	18.0305131761442	0.714285714285714
atp6	allium	786	1.50346420127853	30.4955527318933	0.88
atp6	phoenix	774	0.690388119655248	37.4193548387097	0.9
atp6	zea	1188	1.01710487087723	15.9798149705635	0.85
atp6	oryza	1005	0.822231492787514	19.8807157057654	0.714285714285714
atp6	nelumbo	774	1.23282694689779	37.4193548387097	0.866666666666667
atp6	malus	915	1.39856054738882	22.9257641921397	0.909090909090909
atp6	arabidopsis	1050	1.41703917584304	1.90294957183635	0.333333333333333
atp6	helianthus	906	0.663990512459076	0	0
atp6	nicotiana	1149	1.03669277418897	15.6521739130435	0.842105263157895
atp8	Amborella	480	1.30096991488287	14.5530145530146	0.875
atp8	Nymphaea	489	0.942573674926291	16.3265306122449	0.666666666666667
atp8	Lirio	480	1.20004574190359	18.7110187110187	0.7
atp8	AriG	480	1.15874513227153	18.7110187110187	0.6
atp8	AriF	480	1.56480926962838	16.6320166320166	0.666666666666667
atp8	AriM	480	1.79628475546658	27.027027027027	0.5
atp8	Thottea	480	0.499108247095225	16.6320166320166	0.666666666666667
atp8	Asarum	480	0.55139955347599	24.9480249480249	0.461538461538462
atp8	Saruma	480	1.19322357196303	18.7110187110187	0.6
atp8	allium	465	1.5900032374316	6.43776824034335	0.5
atp8	phoenix	471	0.386497458052384	14.8305084745763	0.5
atp8	zea	462	2.29065046457407	10.7991360691145	0.333333333333333
atp8	oryza	468	0.874466836493727	14.9253731343284	0.5
atp8	nelumbo	480	1.48741120325524	20.7900207900208	0.545454545454545
atp8	malus	480	1.09364174981723	14.5530145530146	0.5
atp8	arabidopsis	477	2.69808589394827	2.09205020920502	0
atp8	helianthus	480	1.4966313701467	10.3950103950104	0.5
atp8	nicotiana	471	1.45556169273953	12.7118644067797	0.571428571428571
ccmB	Amborella	621	0.174660701831335	78.7781350482315	0.88
ccmB	Nymphaea	621	0.26247302797568	75.5627009646302	0.833333333333333
ccmB	Lirio	621	0.285009079032284	70.7395498392283	0.8
ccmB	AriG	621	0.211083258024183	75.5627009646302	0.854166666666667
ccmB	AriF	621	0.265305892751729	70.7395498392283	0.866666666666667
ccmB	AriM	621	0.227263604872376	72.3472668810289	0.869565217391304
ccmB	Thottea	621	0.338738064535824	72.3472668810289	0.847826086956522
ccmB	Asarum	612	0.246604987638237	68.515497553018	0.813953488372093
ccmB	Saruma	612	0.154141561227293	73.4094616639478	0.804347826086957
ccmB	allium	621	0.0870374640694844	70.7395498392283	0.8
ccmB	phoenix	621	0.258526778235788	49.8392282958199	0.84375
